time,signal1,signal2
36491,2.10,-0.01
36492,1.78,0.46
36493,-4.23,3.97
36494,-0.61,-2.96
36495,1.10,0.85
36496,0.92,-2.61
36497,2.27,-3.70
36498,-1.40,-0.26
36499,-0.84,-3.96
36500,2.43,1.00
36501,2.34,-2.52
36502,-0.35,0.15
36503,-0.98,-3.73
36504,5.65,5.29
36505,0.72,-0.97
36506,0.07,-1.37
36507,1.40,-1.37
36508,1.78,3.26
36509,-1.05,3.38
36510,-0.02,0.54
36511,-1.18,1.05
36512,-0.37,-2.13
36513,3.40,0.66
36514,0.04,-0.55
36515,-1.45,-4.69
36516,2.52,4.34
36517,0.97,1.25
36518,-0.26,-0.46
36519,2.95,-0.37
36520,-0.30,-0.27
36521,2.63,1.50
36522,2.96,-0.35
36523,-1.40,0.54
36524,-0.91,-0.57
36525,1.20,2.49
36526,-2.95,1.79
36527,-1.23,-1.18
36528,0.55,-0.66
36529,1.52,-0.69
36530,0.33,-1.47
36531,-2.48,0.91
36532,-2.31,-1.85
36533,1.45,1.33
36534,-0.37,-1.34
36535,-0.80,0.85
36536,-0.77,-1.03
36537,1.04,-2.53
36538,2.39,2.79
36539,-5.36,0.81
36540,3.68,1.11
36541,-0.51,4.37
36542,-1.10,-2.37
36543,2.24,0.10
36544,-0.46,4.99
36545,3.83,-0.24
36546,0.54,-1.00
36547,-0.88,-1.06
36548,1.77,-0.01
36549,-3.72,-1.25
36550,-1.76,0.23
36551,-2.52,-1.78
36552,-0.93,1.45
36553,-3.01,-1.53
36554,-0.92,1.32
36555,-4.20,0.75
36556,3.88,-4.66
36557,-1.06,-1.68
36558,-1.20,2.53
36559,-2.85,0.16
36560,-0.39,3.11
36561,1.13,-0.70
36562,1.04,0.61
36563,2.95,-1.46
36564,-2.14,-3.28
36565,-2.72,-3.84
36566,-2.52,-2.53
36567,-2.12,3.27
36568,-1.11,1.10
36569,1.89,3.37
36570,3.14,0.55
36571,-0.92,-2.12
36572,0.94,2.00
36573,2.45,-2.34
36574,3.60,1.48
36575,0.73,-0.71
36576,-0.79,1.54
36577,-1.06,0.56
36578,0.25,2.21
36579,1.25,1.47
36580,-4.96,1.98
36581,1.77,0.91
36582,-0.53,-0.11
36583,0.94,2.29
36584,-0.03,0.53
36585,-4.16,-0.41
36586,-3.61,0.12
36587,-1.17,0.79
36588,1.75,3.17
36589,0.92,0.76
36590,-2.23,2.15
36591,3.85,-4.88
36592,1.87,1.08
36593,-3.53,-1.91
36594,0.76,0.63
36595,-2.19,-1.55
36596,-0.77,1.41
36597,1.81,-0.24
36598,0.28,-1.60
36599,0.89,1.99
36600,-1.17,0.99
36601,0.32,-1.45
36602,-1.53,1.96
36603,-0.66,0.65
36604,5.17,-0.57
36605,1.12,-0.66
36606,2.71,-0.71
36607,1.39,-0.32
36608,-1.86,0.20
36609,-3.45,4.47
36610,4.37,0.18
36611,-0.11,0.75
36612,0.69,-2.87
36613,0.70,0.21
36614,-2.09,0.29
36615,0.59,-0.30
36616,-1.23,-1.42
36617,0.93,1.25
36618,0.53,3.96
36619,-3.07,-0.85
36620,2.01,-0.68
36621,-2.65,1.68
36622,1.27,1.12
36623,2.74,-0.09
36624,3.97,-1.21
36625,-4.07,-0.79
36626,0.77,-1.48
36627,3.55,-1.88
36628,-2.00,3.72
36629,0.97,0.73
36630,-0.85,-1.50
36631,-0.89,2.42
36632,1.15,-0.13
36633,2.40,-0.08
36634,1.69,-2.08
36635,3.50,-0.73
36636,5.41,0.91
36637,-1.11,1.62
36638,1.66,-1.52
36639,-2.19,1.34
36640,-3.47,1.60
36641,1.10,-1.26
36642,-0.15,0.86
36643,0.74,0.30
36644,2.33,-2.68
36645,0.68,3.58
36646,-1.59,0.96
36647,-0.14,3.59
36648,1.66,2.55
36649,-0.81,-1.18
36650,-0.53,1.42
36651,-0.87,-0.70
36652,0.51,-2.61
36653,-1.45,-0.51
36654,-1.81,-1.55
36655,0.15,-0.57
36656,0.63,3.44
36657,-0.57,-1.77
36658,0.92,1.08
36659,-2.28,-2.42
36660,0.98,1.62
36661,-1.20,-2.47
36662,3.09,-0.71
36663,-1.07,0.40
36664,-0.78,2.70
36665,1.03,2.39
36666,0.42,-1.86
36667,-4.15,-1.66
36668,4.52,-1.58
36669,5.26,-1.06
36670,-3.24,2.61
36671,0.35,-2.59
36672,4.62,2.52
36673,-1.81,-2.59
36674,1.28,-1.37
36675,0.93,-3.56
36676,1.47,0.25
36677,0.40,-1.40
36678,-1.05,0.93
36679,-1.28,0.12
36680,3.12,3.57
36681,-1.22,-1.33
36682,0.19,3.43
36683,-0.66,-2.95
36684,-5.83,1.52
36685,0.84,1.18
36686,2.26,-1.88
36687,-0.13,0.36
36688,1.44,1.77
36689,0.41,0.67
36690,-1.21,-0.84
36691,0.16,1.45
36692,2.04,-0.97
36693,2.61,1.35
36694,-0.90,0.05
36695,-0.06,-0.22
36696,-0.37,-0.80
36697,-2.43,0.30
36698,-2.90,-1.14
36699,0.44,-0.85
36700,1.63,-0.07
36701,-3.22,-0.01
36702,1.08,2.50
36703,0.51,-1.48
36704,-2.85,-1.33
36705,-1.29,2.90
36706,0.83,-0.12
36707,-0.40,-2.93
36708,3.32,1.05
36709,0.84,-2.05
36710,-0.31,4.08
36711,2.59,3.29
36712,-2.18,-1.48
36713,-3.57,-0.62
36714,-0.98,-0.30
36715,0.87,0.29
36716,-0.84,-0.67
36717,-0.06,-3.77
36718,5.24,-1.15
36719,-2.04,-2.44
36720,1.89,1.03
36721,-2.24,2.73
36722,1.87,-2.68
36723,-1.58,-0.71
36724,-0.04,2.17
36725,0.23,-0.58
36726,-3.87,-1.41
36727,1.68,0.68
36728,1.70,2.75
36729,-0.23,-1.83
36730,3.06,-0.17
36731,1.03,1.46
36732,-0.15,3.07
36733,-0.23,1.45
36734,-0.65,-3.49
36735,-2.56,0.80
36736,1.19,-3.40
36737,0.73,2.01
36738,3.98,2.68
36739,0.07,1.82
36740,-1.58,-0.74
36741,-0.26,1.03
36742,-0.97,2.06
36743,0.27,2.76
36744,-1.15,-0.66
36745,3.40,0.86
36746,-1.58,0.81
36747,-4.20,0.27
36748,5.78,-1.46
36749,-2.71,2.10
36750,-1.62,0.93
36751,-1.02,-1.10
36752,1.70,-1.75
36753,-0.72,-0.16
36754,0.80,-1.72
36755,-3.44,-2.40
36756,2.31,1.68
36757,-1.37,0.21
36758,1.68,0.87
36759,-3.06,1.74
36760,-3.95,-1.80
36761,2.42,-2.86
36762,0.30,-0.42
36763,-2.41,1.03
36764,2.38,-0.08
36765,3.50,-0.91
36766,-1.14,-2.79
36767,3.16,-1.71
36768,0.58,-0.19
36769,0.96,0.01
36770,0.92,0.35
36771,2.29,-1.08
36772,-4.76,3.05
36773,-0.33,0.06
36774,-2.78,0.18
36775,1.77,3.12
36776,-1.79,3.05
36777,0.87,1.77
36778,-0.68,1.98
36779,1.04,1.63
36780,0.51,-2.04
36781,0.06,1.87
36782,0.28,0.37
36783,-2.78,-5.10
36784,-0.70,1.67
36785,-0.04,1.31
36786,0.68,-1.64
36787,1.45,2.17
36788,2.32,-0.73
36789,0.18,0.50
36790,-1.36,2.94
36791,0.68,0.96
36792,-2.41,3.96
36793,1.32,-0.12
36794,1.29,0.79
36795,0.37,1.93
36796,-1.47,-1.62
36797,-3.27,2.41
36798,-0.43,-6.33
36799,4.77,2.39
36800,-1.66,2.03
36801,1.27,-3.29
36802,-1.15,-0.82
36803,-3.30,-2.24
36804,-0.93,-1.40
36805,-3.88,-2.50
36806,-0.14,3.27
36807,-0.03,-1.35
36808,-2.13,1.27
36809,-3.89,2.44
36810,0.28,-2.23
36811,-0.74,-0.43
36812,1.36,-2.35
36813,-0.46,1.86
36814,-0.33,-0.16
36815,-2.04,1.15
36816,1.50,-1.95
36817,-1.81,-0.52
36818,-0.52,2.38
36819,2.88,3.00
36820,0.20,0.68
36821,-2.31,0.12
36822,-2.80,3.71
36823,-0.48,0.01
36824,-0.35,-2.46
36825,1.99,0.95
36826,-0.68,0.46
36827,0.53,8.64
36828,0.53,2.12
36829,-2.85,4.59
36830,1.86,1.48
36831,0.73,-0.04
36832,-0.97,0.63
36833,0.90,0.46
36834,-0.15,-1.66
36835,2.60,-1.73
36836,-3.44,0.98
36837,0.71,-0.77
36838,-2.44,0.76
36839,-0.10,-0.07
36840,0.21,-1.07
36841,-0.71,-1.26
36842,2.88,0.95
36843,-5.82,5.29
36844,-3.01,-2.94
36845,-4.44,-1.10
36846,-0.96,-0.12
36847,-3.32,2.07
36848,4.09,-2.27
36849,0.29,0.38
36850,0.28,-1.76
36851,3.06,-2.98
36852,-0.58,1.14
36853,-2.62,4.12
36854,-0.65,0.48
36855,-0.60,1.91
36856,-5.14,-0.93
36857,-0.77,-2.70
36858,-0.25,2.01
36859,-0.60,1.21
36860,-2.22,-0.90
36861,-3.00,0.31
36862,4.60,0.99
36863,-1.39,2.39
36864,-1.15,-0.20
36865,0.81,-2.85
36866,0.94,-3.40
36867,1.49,-0.83
36868,-0.25,-0.06
36869,-1.68,-1.01
36870,-0.72,-0.45
36871,2.23,0.88
36872,-0.37,1.72
36873,0.66,0.04
36874,-0.52,-1.91
36875,-3.26,-1.88
36876,-2.58,3.45
36877,-6.38,-0.96
36878,2.07,2.86
36879,2.30,0.81
36880,-0.57,-0.11
36881,-2.33,-0.96
36882,-2.87,2.92
36883,2.31,-0.04
36884,-1.17,0.48
36885,-1.12,-0.56
36886,-2.23,0.46
36887,-0.62,-2.25
36888,0.67,2.97
36889,-2.32,-1.28
36890,2.67,1.01
36891,3.03,4.01
36892,-0.41,-0.29
36893,-3.34,-0.10
36894,-1.49,-0.69
36895,-1.46,0.61
36896,-1.60,-2.71
36897,1.86,-1.00
36898,-0.31,-0.37
36899,1.64,-1.98
36900,-0.18,-0.02
36901,-1.25,-0.80
36902,1.26,-1.74
36903,2.05,1.49
36904,0.14,-1.84
36905,-1.33,3.51
36906,-0.63,2.26
36907,0.82,-0.84
36908,1.14,0.46
36909,1.05,-1.75
36910,2.92,1.04
36911,2.93,-0.09
36912,-2.94,0.08
36913,1.35,-0.82
36914,1.76,1.59
36915,1.93,-1.01
36916,2.74,-3.56
36917,-3.45,-1.33
36918,-2.65,4.55
36919,-2.99,-1.04
36920,1.00,0.28
36921,-1.42,-0.96
36922,1.22,-2.55
36923,0.74,-0.91
36924,1.44,-1.94
36925,0.40,1.30
36926,0.56,1.49
36927,-2.20,-2.34
36928,1.15,2.21
36929,-0.48,2.15
36930,2.41,1.23
36931,-0.00,0.29
36932,-1.03,1.95
36933,-1.66,-1.81
36934,-0.20,0.23
36935,2.23,1.28
36936,1.07,-0.82
36937,-0.85,-0.20
36938,0.64,1.08
36939,3.33,-2.79
36940,-2.61,1.72
36941,0.27,1.50
36942,-1.23,2.38
36943,0.22,-1.84
36944,3.06,2.77
36945,0.24,-1.86
36946,-1.21,2.71
36947,0.08,0.86
36948,0.20,0.58
36949,0.73,-1.92
36950,0.18,0.08
36951,0.97,-0.09
36952,1.19,1.39
36953,0.98,0.38
36954,0.89,-0.89
36955,0.40,-0.06
36956,1.82,2.97
36957,2.04,0.49
36958,0.82,-1.49
36959,-0.88,-1.25
36960,0.43,3.82
36961,-3.59,0.24
36962,-5.45,3.82
36963,-1.00,-2.74
36964,-1.73,4.70
36965,0.76,-0.44
36966,1.13,-1.58
36967,1.19,-0.90
36968,-3.75,-1.05
36969,2.35,1.68
36970,-0.61,2.71
36971,-3.83,0.74
36972,1.80,-0.24
36973,-2.66,0.27
36974,-1.91,0.72
36975,-0.22,-0.35
36976,1.43,-1.03
36977,0.61,0.47
36978,1.29,-0.66
36979,1.06,-0.93
36980,-3.78,-0.13
36981,3.57,-2.63
36982,0.04,-0.38
36983,2.56,-0.67
36984,1.79,-0.84
36985,-1.67,3.63
36986,-1.72,1.51
36987,0.78,-2.04
36988,0.54,1.27
36989,1.13,-0.23
36990,1.16,1.73
36991,-1.42,2.41
36992,0.92,-4.57
36993,-2.24,-0.88
36994,-1.76,-0.17
36995,-1.68,-1.73
36996,-1.52,-3.32
36997,1.77,-0.81
36998,-2.38,-1.15
36999,0.44,-0.99
37000,1.29,0.50
37001,-4.08,3.21
37002,-0.55,-1.91
37003,1.52,-1.91
37004,-0.31,-1.45
37005,-3.16,-0.32
37006,1.83,0.62
37007,-1.00,0.67
37008,-1.26,4.53
37009,0.22,2.26
37010,-3.01,1.04
37011,-1.45,-1.21
37012,2.72,0.40
37013,-2.56,-4.40
37014,-0.58,-3.70
37015,-0.83,1.75
37016,0.81,-1.41
37017,-3.42,-4.06
37018,2.41,1.10
37019,0.33,-0.84
37020,1.26,-1.87
37021,-1.42,-1.08
37022,0.76,0.16
37023,1.10,1.80
37024,3.98,-0.22
37025,-3.01,-2.06
37026,2.94,-2.25
37027,3.95,-1.87
37028,-1.10,3.76
37029,-1.34,0.18
37030,-0.39,-2.38
37031,1.30,4.60
37032,-3.21,2.27
37033,0.85,2.77
37034,1.83,-1.54
37035,-0.35,-2.15
37036,1.78,2.76
37037,1.62,-0.76
37038,-1.45,-0.94
37039,0.43,-1.30
37040,5.09,0.62
37041,-0.72,-0.58
37042,0.32,-3.50
37043,-1.06,-4.61
37044,-3.38,-0.86
37045,-2.65,0.30
37046,1.96,-2.43
37047,-2.80,-1.93
37048,1.73,0.02
37049,-1.23,-2.29
37050,2.59,-0.87
37051,0.88,1.44
37052,-0.65,1.41
37053,-0.89,0.14
37054,-3.03,-2.32
37055,3.09,-1.63
37056,-0.31,0.80
37057,-2.29,0.17
37058,-1.17,-3.34
37059,1.00,0.49
37060,5.45,-1.83
37061,-0.41,-0.55
37062,2.91,4.70
37063,-1.06,-5.28
37064,-6.40,-0.33
37065,-3.10,2.49
37066,1.29,1.06
37067,-1.41,-0.97
37068,-0.41,-2.05
37069,0.80,-1.85
37070,-2.59,3.06
37071,0.83,-1.75
37072,-1.89,1.61
37073,4.28,-0.49
37074,3.38,-2.62
37075,1.50,-2.02
37076,0.14,-3.81
37077,1.93,0.68
37078,4.41,2.05
37079,0.36,-1.93
37080,-0.52,-4.46
37081,-4.91,0.78
37082,-0.30,3.11
37083,-0.86,1.67
37084,-0.18,-3.73
37085,-5.24,4.89
37086,2.89,-0.47
37087,-4.17,3.35
37088,0.67,-1.67
37089,-1.33,0.31
37090,0.50,-1.32
37091,-0.40,-3.20
37092,2.60,3.80
37093,1.07,1.38
37094,2.80,-0.51
37095,0.14,3.82
37096,-2.64,-1.15
37097,2.66,0.00
37098,-0.87,-2.03
37099,4.76,-0.16
37100,-1.47,4.60
37101,-2.98,-0.43
37102,-2.55,0.81
37103,0.08,1.42
37104,5.22,-1.09
37105,2.19,-6.12
37106,-1.71,-0.78
37107,-2.06,-2.87
37108,-1.03,4.68
37109,-0.91,2.13
37110,-2.91,-1.68
37111,-1.87,3.48
37112,6.26,-0.81
37113,0.95,1.72
37114,-1.66,0.25
37115,-4.23,-1.06
37116,1.63,1.53
37117,-1.44,-0.76
37118,0.61,-0.36
37119,-1.10,0.40
37120,1.20,-1.34
37121,3.18,2.94
37122,-2.54,-3.09
37123,-2.54,2.63
37124,2.97,0.85
37125,-2.02,-2.55
37126,-2.33,0.50
37127,-1.86,0.74
37128,0.87,1.68
37129,-0.87,-1.19
37130,-1.42,-0.33
37131,1.82,-0.92
37132,6.10,-1.07
37133,2.77,2.31
37134,-1.25,-2.24
37135,1.54,-1.38
37136,-3.14,-0.42
37137,1.89,-3.02
37138,1.96,1.75
37139,3.06,-0.94
37140,-0.83,1.36
37141,-1.37,0.12
37142,-2.06,-1.09
37143,-1.27,0.19
37144,2.49,-2.22
37145,1.12,0.56
37146,-0.49,2.07
37147,1.90,-0.23
37148,3.31,-2.75
37149,-4.98,3.62
37150,3.31,-1.90
37151,-0.38,0.19
37152,2.89,0.32
37153,1.21,-2.05
37154,-0.45,1.26
37155,-0.06,0.12
37156,-1.55,1.20
37157,-2.88,-6.00
37158,4.22,1.66
37159,-1.81,-3.47
37160,-3.31,2.69
37161,-0.22,-2.61
37162,0.50,-2.51
37163,-1.38,-1.90
37164,-0.35,1.71
37165,-1.63,-1.96
37166,1.40,-2.59
37167,-0.35,-0.51
37168,-1.39,-6.33
37169,0.78,-2.31
37170,1.94,0.54
37171,-0.83,2.72
37172,-0.60,-0.69
37173,-3.65,1.52
37174,-1.38,0.59
37175,-2.38,1.33
37176,-3.55,-2.67
37177,-4.65,-1.37
37178,-1.01,2.85
37179,-3.58,-0.71
37180,3.98,-0.41
37181,-0.08,0.72
37182,2.03,2.42
37183,-2.25,2.73
37184,-2.42,2.14
37185,-1.27,-0.56
37186,1.29,5.12
37187,-1.88,-0.01
37188,1.47,-1.23
37189,-0.11,-0.87
37190,1.34,-1.55
37191,-3.26,-2.60
37192,-0.62,2.49
37193,-2.38,-0.54
37194,-2.69,-3.59
37195,3.98,1.62
37196,-2.12,1.18
37197,3.07,-0.61
37198,-2.47,-2.18
37199,1.67,0.46
37200,0.97,0.02
37201,2.67,5.36
37202,2.41,-1.23
37203,3.27,-0.45
37204,3.41,0.93
37205,-0.30,3.53
37206,-3.20,0.22
37207,2.57,0.80
37208,-1.60,-0.32
37209,-2.76,1.07
37210,2.02,-0.60
37211,0.77,0.50
37212,-0.30,0.64
37213,0.50,2.22
37214,0.24,-1.89
37215,0.48,-2.15
37216,2.05,4.35
37217,5.15,2.46
37218,-1.30,-1.00
37219,-2.26,2.70
37220,-0.65,0.76
37221,1.21,1.20
37222,-0.13,-2.86
37223,-2.28,-0.33
37224,-1.83,-1.20
37225,0.85,3.44
37226,-1.00,0.65
37227,-1.65,-1.41
37228,0.42,-0.45
37229,-2.28,-0.91
37230,-2.17,-0.04
37231,-1.02,3.91
37232,-1.74,-0.35
37233,2.15,-0.11
37234,-3.88,-0.38
37235,-1.98,0.36
37236,-3.98,-0.76
37237,0.20,-2.51
37238,-0.53,-3.61
37239,-0.52,4.60
37240,0.05,-4.39
37241,-1.27,0.15
37242,2.88,1.77
37243,-0.35,3.34
37244,1.34,-2.04
37245,3.46,-0.07
37246,3.94,2.65
37247,-0.23,-1.01
37248,-1.35,-3.58
37249,0.50,1.82
37250,2.14,0.82
37251,-2.69,-2.64
37252,-4.90,-0.13
37253,-1.50,-1.19
37254,2.67,-0.11
37255,-1.65,1.32
37256,3.87,0.36
37257,0.01,1.13
37258,-1.94,2.27
37259,4.44,-0.99
37260,-0.24,1.61
37261,0.18,-2.88
37262,0.82,1.45
37263,1.56,0.64
37264,0.67,1.52
37265,0.80,3.54
37266,1.11,0.98
37267,-5.09,3.65
37268,-2.68,1.16
37269,-2.13,2.37
37270,-3.99,-0.07
37271,2.40,-3.91
37272,-3.36,2.29
37273,-4.63,0.67
37274,-1.25,2.35
37275,0.64,-1.81
37276,0.47,-1.05
37277,-0.73,-3.18
37278,-0.76,-1.22
37279,2.51,2.47
37280,0.97,-1.28
37281,-0.04,-1.43
37282,-1.25,-0.44
37283,-1.26,-0.79
37284,3.26,-4.78
37285,3.32,-1.58
37286,-1.97,3.25
37287,0.56,-0.53
37288,0.56,4.79
37289,-0.59,-1.25
37290,0.67,-0.27
37291,0.75,0.37
37292,0.89,0.26
37293,0.37,2.03
37294,-1.01,0.85
37295,1.39,-0.16
37296,-1.75,-0.75
37297,-2.10,3.33
37298,1.24,0.86
37299,-0.48,-0.17
37300,-3.43,2.06
37301,2.13,-1.22
37302,3.99,-3.23
37303,1.82,1.46
37304,-0.33,2.93
37305,-1.66,-1.59
37306,1.52,-0.20
37307,0.26,1.79
37308,0.59,-2.13
37309,-2.41,3.12
37310,2.27,0.91
37311,2.75,0.86
37312,2.17,-2.34
37313,2.31,-1.72
37314,-0.45,0.21
37315,-0.01,0.35
37316,-4.47,-3.21
37317,1.27,2.37
37318,-0.28,4.26
37319,2.84,-1.62
37320,-0.73,0.92
37321,-1.21,-1.42
37322,-1.42,3.20
37323,-0.90,2.18
37324,-3.02,-0.36
37325,0.85,3.85
37326,-3.35,-0.96
37327,5.27,-0.22
37328,-0.65,-0.30
37329,-0.34,0.03
37330,-0.51,0.75
37331,-2.74,1.33
37332,1.69,-2.27
37333,3.17,-2.48
37334,-1.97,1.79
37335,4.21,0.96
37336,0.89,0.27
37337,-3.13,-1.45
37338,0.96,1.95
37339,-2.03,1.93
37340,1.91,4.19
37341,-1.69,3.46
37342,2.58,0.99
37343,-1.31,-2.47
37344,-1.34,1.33
37345,2.78,-1.23
37346,-2.22,4.29
37347,-3.09,1.80
37348,-0.23,0.80
37349,4.13,-1.84
37350,-2.80,0.14
37351,-0.08,0.63
37352,1.54,0.54
37353,-0.30,-1.61
37354,1.23,0.03
37355,0.44,-0.34
37356,-4.07,-0.57
37357,1.93,-4.83
37358,-2.22,-1.32
37359,5.35,2.56
37360,2.34,-0.70
37361,-2.64,1.63
37362,-0.27,-2.26
37363,1.47,-1.44
37364,0.26,-1.10
37365,3.90,-0.69
37366,0.33,-2.54
37367,3.35,-2.22
37368,2.61,-0.25
37369,-2.53,-0.75
37370,3.36,1.92
37371,-2.38,-3.42
37372,-2.62,-0.90
37373,0.89,-0.62
37374,-0.29,-0.77
37375,-1.71,1.05
37376,2.88,-1.72
37377,1.42,0.71
37378,1.17,3.11
37379,-0.72,-1.54
37380,0.69,0.67
37381,-0.78,0.02
37382,0.81,2.19
37383,4.05,3.40
37384,-4.65,0.76
37385,-1.17,0.70
37386,1.80,-2.47
37387,-1.20,2.11
37388,-0.24,0.72
37389,0.93,4.00
37390,-1.85,2.51
37391,-3.14,-1.56
37392,1.80,1.84
37393,-4.83,0.65
37394,2.08,-0.08
37395,-2.09,2.81
37396,-4.92,-0.91
37397,-2.04,-3.23
37398,1.89,-0.70
37399,0.64,-4.39
37400,-0.23,-1.78
37401,0.81,-0.49
37402,3.75,-0.48
37403,-1.82,-3.69
37404,0.57,-1.83
37405,-0.90,-1.69
37406,0.01,0.11
37407,1.29,3.49
37408,-2.72,-1.11
37409,-0.96,-0.29
37410,-2.00,-0.09
37411,1.95,-0.02
37412,2.17,1.29
37413,1.21,0.29
37414,2.29,-3.26
37415,0.81,-0.08
37416,0.25,1.02
37417,3.16,0.30
37418,-2.04,1.96
37419,1.37,-1.41
37420,1.74,0.28
37421,-2.32,0.61
37422,-0.83,1.92
37423,-0.31,1.57
37424,1.87,0.63
37425,1.26,1.68
37426,-0.55,1.53
37427,3.91,-2.77
37428,1.10,-0.30
37429,-2.55,3.55
37430,1.19,0.80
37431,-1.10,-2.09
37432,0.59,-4.00
37433,-0.93,-0.83
37434,2.71,0.27
37435,-1.01,1.14
37436,4.89,1.36
37437,0.69,0.36
37438,-2.39,1.32
37439,2.88,-4.21
37440,-1.94,-0.98
37441,1.39,-2.19
37442,-0.94,1.67
37443,5.74,-1.91
37444,-4.39,2.69
37445,1.73,0.69
37446,2.57,1.08
37447,-2.29,-1.02
37448,0.28,-4.63
37449,1.11,-0.89
37450,0.20,-1.15
37451,-5.22,3.20
37452,0.63,-1.67
37453,4.65,1.54
37454,0.18,-1.02
37455,-1.48,-0.19
37456,-2.00,1.31
37457,-0.09,2.72
37458,2.49,-0.03
37459,-5.50,-0.04
37460,1.11,0.29
37461,1.04,0.95
37462,-0.34,0.47
37463,1.72,-1.09
37464,-4.50,-0.09
37465,6.05,-1.18
37466,2.14,0.62
37467,-2.47,-0.64
37468,2.36,-5.28
37469,-4.52,-0.81
37470,3.39,1.07
37471,-2.04,-2.40
37472,-0.71,2.86
37473,1.64,4.28
37474,0.81,-1.56
37475,2.61,-0.90
37476,1.04,-0.38
37477,3.65,-0.78
37478,-0.31,-2.86
37479,-0.31,-0.20
37480,-0.47,-0.60
37481,1.38,0.25
37482,0.05,-1.21
37483,-2.79,-2.97
37484,3.79,-1.58
37485,-0.98,-2.65
37486,-1.48,2.11
37487,-0.87,-0.07
37488,0.23,-0.94
37489,1.15,1.92
37490,-0.77,-1.62
37491,0.03,-2.40
37492,-1.69,-3.88
37493,0.99,-0.84
37494,-0.32,0.08
37495,-4.55,0.38
37496,-2.79,-0.98
37497,2.29,-0.92
37498,-2.26,0.44
37499,-2.10,2.39
37500,2.17,0.24
37501,-0.10,-0.47
37502,2.48,-1.88
37503,-2.87,0.42
37504,0.19,1.93
37505,0.97,-0.39
37506,5.14,2.06
37507,1.38,-1.63
37508,-4.55,-0.60
37509,-2.52,-1.58
37510,-0.70,-5.07
37511,-2.33,2.11
37512,-0.62,1.08
37513,-2.95,-2.94
37514,-3.47,-2.38
37515,1.67,1.14
37516,-1.02,-0.23
37517,-2.45,0.64
37518,0.13,1.64
37519,-0.22,1.21
37520,-1.94,-0.53
37521,-4.00,-1.52
37522,5.08,1.50
37523,-0.56,-0.56
37524,-2.53,-3.00
37525,-1.75,1.23
37526,1.29,-1.41
37527,1.53,1.90
37528,0.16,2.00
37529,-3.10,5.73
37530,-2.74,3.50
37531,0.29,-0.84
37532,-2.19,2.22
37533,0.36,2.14
37534,0.92,-1.37
37535,-1.62,-0.49
37536,0.96,-0.50
37537,3.20,2.11
37538,2.85,1.90
37539,0.38,-2.13
37540,1.00,-4.00
37541,-0.86,-2.82
37542,-0.34,0.13
37543,-0.84,-2.11
37544,1.69,-1.96
37545,1.40,-0.67
37546,2.07,-0.29
37547,1.48,-1.09
37548,-1.45,-4.06
37549,-2.93,1.71
37550,2.17,0.30
37551,-0.29,-2.16
37552,0.87,2.18
37553,-2.29,-5.37
37554,0.44,-0.75
37555,-0.44,-3.22
37556,3.00,-2.02
37557,1.64,-0.01
37558,2.47,-1.33
37559,-2.15,1.08
37560,-2.83,1.91
37561,0.96,1.10
37562,1.26,2.48
37563,-3.60,-2.39
37564,2.92,0.79
37565,-1.18,2.36
37566,-2.03,-0.28
37567,1.39,0.31
37568,2.84,1.01
37569,6.01,-0.35
37570,1.17,-2.85
37571,0.09,1.87
37572,-1.99,2.96
37573,-0.61,-1.17
37574,0.10,2.77
37575,-1.50,0.94
37576,-2.48,0.26
37577,1.30,-2.57
37578,1.86,-0.58
37579,0.46,-1.18
37580,1.63,-1.51
37581,0.79,-0.80
37582,3.59,-2.09
37583,0.03,4.67
37584,4.54,1.60
37585,-2.29,0.66
37586,-2.22,0.87
37587,1.95,0.38
37588,2.10,2.60
37589,3.12,-0.26
37590,-2.98,1.84
37591,-3.87,-2.58
37592,-0.95,-0.97
37593,-2.17,2.66
37594,1.71,2.29
37595,-0.72,0.21
37596,4.97,3.22
37597,4.82,-0.48
37598,-1.66,1.58
37599,1.93,-0.82
37600,-0.36,-0.76
37601,-3.20,1.61
37602,-0.41,-1.49
37603,-0.33,-0.38
37604,3.03,-1.70
37605,-0.29,4.47
37606,-0.80,-3.04
37607,1.87,1.23
37608,2.47,0.49
37609,-2.09,1.19
37610,-0.28,4.47
37611,4.18,1.00
37612,2.49,-0.67
37613,-1.13,-0.45
37614,0.82,-1.57
37615,0.34,2.52
37616,-0.10,-2.11
37617,-2.38,-0.50
37618,0.24,3.15
37619,2.03,1.01
37620,-1.78,3.18
37621,-2.35,-1.22
37622,1.56,-1.02
37623,0.50,-1.01
37624,0.85,1.18
37625,-1.03,-3.56
37626,-1.05,-4.83
37627,1.18,-1.00
37628,-3.22,2.21
37629,3.65,-0.15
37630,4.92,-1.86
37631,-2.20,3.03
37632,-2.05,-2.04
37633,-0.32,-1.65
37634,-1.78,-4.05
37635,2.98,0.83
37636,-3.11,0.20
37637,-1.24,0.47
37638,3.56,2.82
37639,-0.07,1.06
37640,-3.24,0.58
37641,3.25,3.26
37642,1.95,1.44
37643,0.15,1.74
37644,2.06,0.44
37645,0.53,2.93
37646,-4.08,0.29
37647,0.88,0.95
37648,-3.00,0.43
37649,-2.11,0.32
37650,0.79,-4.13
37651,-0.38,2.64
37652,3.25,0.98
37653,-0.65,0.55
37654,-1.92,-0.72
